term,estimate,std.error,statistic,p.value,Drug,Model
CountryThailand,0.3125729545638083,0.05979934237575238,5.227029966311993,1.722545913311868e-7,Cefepime_I,Species+Country+Gender+Age
CountryTurkey,0.2991939133899532,0.059400488018661886,5.036893186735356,4.7314863214940633e-7,Cefepime_I,Species+Country+Gender+Age
CountryUkraine,1.476600914607074,0.13743516345069834,10.743981944160675,6.325590630967878e-27,Cefepime_I,Species+Country+Gender+Age
CountryUnited Kingdom,-1.5109919401446303,0.07285758230632902,-20.738979970426122,1.5415997943412776e-95,Cefepime_I,Species+Country+Gender+Age
CountryUnited States,-1.4053054760713075,0.04371840351978334,-32.144482939213056,1.0547899465470477e-226,Cefepime_I,Species+Country+Gender+Age
CountryVenezuela,-0.18619230494519287,0.06171530515324424,-3.0169551051049956,0.0025532762386543868,Cefepime_I,Species+Country+Gender+Age
CountryVietnam,1.063851479559149,0.21026853922290858,5.059489562684151,4.2038028658653134e-7,Cefepime_I,Species+Country+Gender+Age
GenderMale,0.19019794851908722,0.013073303091533013,14.548576376407109,5.963113154151395e-48,Cefepime_I,Species+Country+Gender+Age
`Age Group`13 to 18 Years,0.13219223903720675,0.06003667664535016,2.201858037847354,0.02767533789564094,Cefepime_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.3861465506151169,0.0329786583546754,11.708983017508736,1.1464647446475657e-31,Cefepime_I,Species+Country+Gender+Age
`Age Group`3 to 12 Years,-0.12962842986477202,0.05412891083025648,-2.394809499701101,0.016629002469653167,Cefepime_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,0.5068288553609788,0.033476688579890265,15.139754762525563,8.854325701360869e-52,Cefepime_I,Species+Country+Gender+Age
`Age Group`85 and Over,0.4655494066240568,0.039589087734328565,11.759538632166276,6.307802981777197e-32,Cefepime_I,Species+Country+Gender+Age
`Age Group`Unknown,0.2505434101346809,0.09960553854984215,2.5153562119370516,0.01189121715082304,Cefepime_I,Species+Country+Gender+Age
SpeciesAchromobacter xylosoxidans,0.06135973976258703,4260.1394570482535,1.440322327032498e-5,0.9999885078905272,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter anitratus,17.72686879240466,3956.2077154559297,0.004480773019867017,0.9964248723501579,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter baumannii,18.229898005881644,3956.207700484745,0.004607922380730409,0.996323422885804,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter baylyi,16.061869315533848,3956.207729986233,0.0040599155584759294,0.9967606649566781,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter beijerinckii,0.336961408441908,5594.903223334137,6.022649454177772e-5,0.9999519462098829,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter bereziniae,15.775766161418986,3956.207729366083,0.003987598033419441,0.9968183655262778,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter calcoaceticus,14.826958606001286,3956.207733358779,0.0037477704926817262,0.9970097187865988,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter courvalinii,0.8545270340613697,5594.903227694906,1.5273312142941817e-4,0.999878136600962,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter dijkshoorniae,15.171477748140246,3956.207723399349,0.0038348536803078275,0.9969402369550778,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter guillouiae,14.221562420989498,3956.207765291037,0.0035947460964409926,0.9971318137668571,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter haemolyticus,13.614825513032624,3956.207743565058,0.0034413828584147843,0.997254179169306,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter johnsonii,15.17165899224235,3956.207719660231,0.0038348994965171673,0.9969402003993005,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter junii,14.194696003160455,3956.207722269665,0.0035879551832574148,0.9971372320966977,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter lwoffii,15.3987609007179,3956.207705120724,0.003892303450293191,0.9968943990127094,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter nosocomialis,16.33566623888049,3956.2077022531694,0.004129122500210714,0.9967054462692536,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter parvus,15.227324037222504,3956.2078349445883,0.003848969688276193,0.9969289740933815,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter pitii,14.834304811240818,3956.2077022102894,0.003749627402765799,0.9970082371971222,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter radioresistens,13.86236343847439,3956.2077648289956,0.0035039523357979106,0.9972042562503544,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter schindleri,15.735081327939275,3956.20777740709,0.003977314189057101,0.9968265707818524,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter seifertii,16.22376959146269,3956.2078593532397,0.004100838522199122,0.99672801342756,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter spp,16.290645880520646,3956.2077782589267,0.004117742745981339,0.9967145259222693,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter tjernbergiae,15.863309259222826,3956.2078368749444,0.004009725958116862,0.9968007101379487,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter towneri,0.7438595807260432,4331.378987668069,1.7173735728134073e-4,0.9998629734147857,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAcinetobacter ursingii,17.09846014317187,3956.2077024985547,0.00432193186732165,0.9965516080256991,Ceftazidime_I,Species+Country+Gender+Age
"SpeciesAcinetobacter, non-speciated",17.968481591696538,3956.2077017177676,0.004541844854074447,0.9963761445724055,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAeromonas caviae,-0.2503670567368481,4367.476718768939,-5.732533287719943e-5,0.9999542610019795,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAeromonas hydrophila,1.2570655790801634e-4,5594.903229094509,2.24680486436869e-8,0.9999999820730908,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAeromonas spp,35.042825722316806,5594.903239481741,0.0062633479476515205,0.9950026040479009,Ceftazidime_I,Species+Country+Gender+Age
SpeciesAeromonas veronii,-0.1282787405537086,4828.855552527282,-2.65650399268148e-5,0.9999788041647878,Ceftazidime_I,Species+Country+Gender+Age
SpeciesBordetella trematum,-0.9058270522821327,5594.903224386576,-1.6190218417610743e-4,0.9998708207474499,Ceftazidime_I,Species+Country+Gender+Age
SpeciesBurkholderia cenocepacia,-0.40889229038760105,5594.9032169787015,-7.308299617172049e-5,0.9999416882057492,Ceftazidime_I,Species+Country+Gender+Age
SpeciesBurkholderia cepacia,1.256904330303419e-4,5594.903226823516,2.2465166587287362e-8,0.9999999820753904,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter amalonaticus,14.941955743248617,3956.2077277073554,0.0037768380155072303,0.9969865264230602,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter braakii,16.300881416415503,3956.2077029983757,0.004120330033244009,0.9967124615832204,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter diversus,14.032922744916903,3956.2078386641447,0.0035470640869199803,0.997169858263518,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter farmeri,15.501088902359001,3956.207724575716,0.0039181686052699415,0.9968737617622598,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter freundii,16.920256143767947,3956.2077005842057,0.004276887722873945,0.9965875477209326,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter gillenii,0.17925142352849352,4407.541555345896,4.066925320558349e-5,0.9999675506307768,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter koseri,14.003354705258657,3956.207702108261,0.0035395903753476536,0.9971758213851594,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter murliniae,17.56104905470985,3956.2077779520023,0.004438859139951599,0.9964583144552405,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter sedlakii,15.291828874272342,3956.207747755395,0.003865274487404853,0.9969159648426622,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter spp,18.327237662185887,3956.207892751138,0.004632526439211254,0.9963037918969369,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCitrobacter youngae,16.036254093281652,3956.207856321641,0.004053440738119272,0.996765831073366,Ceftazidime_I,Species+Country+Gender+Age
"SpeciesCitrobacter, non-speciated",16.620921962790835,3956.2077049703576,0.004201225820855978,0.9966479166419742,Ceftazidime_I,Species+Country+Gender+Age
SpeciesCronobacter sakazakii,-0.22980099350678465,4845.044205239771,-4.7430112868374184e-5,0.9999621562452394,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter agglomerans,15.02607029030396,3956.2078449557816,0.0037980993110517188,0.9969695624852765,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter asburiae,16.35536677475678,3956.2077010314756,0.004134102153052419,0.9967014731150445,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter bugandensis,14.922079407278073,3956.2078429294043,0.0037718138176049175,0.9969905351244437,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter cancerogenus,0.47011190376486833,4109.062014184687,1.1440856870546578e-4,0.9999087151696054,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter cloacae,16.97861500534442,3956.207700475449,0.0042916389357676955,0.9965757780639277,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter gergoviae,-0.35183879169911686,5594.903233609133,-6.28855901538362e-5,0.9999498245585523,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter hormaechi,16.28194641669238,3956.2077238115426,0.004115543862546684,0.9967162803625467,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter kobei,16.40122754710106,3956.2077016782123,0.0041456942566851845,0.996692224033788,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter ludwigii,16.174711686931335,3956.207706874135,0.004088438445440278,0.9967379071744186,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter sakazakii,15.801430323265851,3956.207844828913,0.00399408497809831,0.9968131897344888,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter spp,17.949993211855606,3956.207769492301,0.00453717151820849,0.9963798733165209,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter taylorae,-0.5200314979981522,5594.90323344367,-9.294736232248867e-5,0.9999258387347423,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEnterobacter xiangfangensis,16.80427983589088,3956.207739074664,0.004247572661546159,0.9966109375433064,Ceftazidime_I,Species+Country+Gender+Age
"SpeciesEnterobacter, non-speciated",16.551874106294548,3956.2077015413724,0.004183772783174603,0.996661842028895,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEscherichia coli,16.016803634407232,3956.2077004561224,0.004048524457540641,0.9967697536655504,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEscherichia hermanii,0.15768622582047376,4837.942219885037,3.2593656280628506e-5,0.9999739940248782,Ceftazidime_I,Species+Country+Gender+Age
SpeciesEscherichia vulneris,0.4715439880926371,5594.9032293345845,8.428099088833015e-5,0.9999327534986806,Ceftazidime_I,Species+Country+Gender+Age
SpeciesHaemophilus influenzae,0.3951428578072113,3956.3806064150403,9.987483437930875e-5,0.9999203114117685,Ceftazidime_I,Species+Country+Gender+Age
SpeciesHaemophilus parahaemolyticus,0.6853316901429755,5594.903231589962,1.2249214361268187e-4,0.9999022654100362,Ceftazidime_I,Species+Country+Gender+Age
SpeciesHaemophilus parainfluenzae,0.25012763639428065,3960.891287658616,6.314933135722023e-5,0.9999496141235186,Ceftazidime_I,Species+Country+Gender+Age
SpeciesHafnia alvei,16.14963809334207,3956.207896727504,0.004082100464614291,0.9967429641092674,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella aerogenes,16.82433755225241,3956.2077005418582,0.004252642638036441,0.9966068923238766,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella ornithinolytica,0.797473526714061,5594.903228175517,1.4253571405811697e-4,0.9998862729547751,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella oxytoca,14.782221008255302,3956.207700846943,0.003736462320997639,0.9970187413390229,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella ozaenae,0.14714312777862357,5594.903230501989,2.629949468588423e-5,0.9999790160392357,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella planticola,35.76657041933214,5594.903230167966,0.006392705815978587,0.9948993934685153,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella pneumoniae,16.989456875975463,3956.2077004507432,0.004294379406328894,0.9965735915049267,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella spp,16.458156379807704,3956.207785089983,0.004160083917188229,0.996680742844843,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKlebsiella variicola,14.60474046462733,3956.207703608491,0.0036916010378591144,0.9970545352173421,Ceftazidime_I,Species+Country+Gender+Age
"SpeciesKlebsiella, non-speciated",16.832510394848697,3956.207703751215,0.0042547084620679475,0.9966052440496883,Ceftazidime_I,Species+Country+Gender+Age
SpeciesKluyvera ascorbata,0.06961405059051248,5594.903230505961,1.244240476063017e-5,0.9999900723973425,Ceftazidime_I,Species+Country+Gender+Age
SpeciesLelliottia amnigena,16.292279532196446,3956.207753592938,0.004118155705397465,0.9967141964311206,Ceftazidime_I,Species+Country+Gender+Age
SpeciesMorganella morganii,15.602296476581179,3956.207700932975,0.003943750595526559,0.996853350444903,Ceftazidime_I,Species+Country+Gender+Age
SpeciesMyroides odoratimimus,33.96415608047427,5594.903234883693,0.006070552904062928,0.9951564293112278,Ceftazidime_I,Species+Country+Gender+Age
SpeciesNeisseria gonorrhoeae,0.04802261150134932,3982.790016463149,1.2057530350042157e-5,0.9999903794826925,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPantoea agglomerans,0.19995109918041076,4308.098664550271,4.641284119737865e-5,0.9999629679105989,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPantoea dispersa,17.02117266038112,3956.2079558732153,0.004302395842238834,0.9965671953735697,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPantoea septica,-0.15033231505299444,4558.504195594167,-3.297843077522927e-5,0.9999736870192497,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPantoea spp,1.013029719614487,5594.90323372754,1.8106295628272513e-4,0.9998555326634381,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPluralibacter gergoviae,13.841238946624436,3956.2078314266255,0.0034986126958939934,0.9972085166404798,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProteus hauseri,11.841614831687389,3956.2078273700217,0.002993173096156419,0.9976117969647859,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProteus mirabilis,14.315422829039294,3956.2077011974343,0.003618470998048564,0.9971128841572734,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProteus penneri,0.038266779975739997,3979.7421103873958,9.615391880760595e-6,0.9999923280272723,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProteus rettgeri,0.18904036932355411,4519.325061965629,4.182933662252061e-5,0.99996662501813,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProteus spp,-0.08884940038072697,4421.940329082278,-2.0092853762946777e-5,0.9999839682222011,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProteus vulgaris,13.119530992038541,3956.207706850168,0.0033161886241013312,0.9973540691457178,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProvidencia alcalifaciens,0.06138532393114975,4023.9409822794105,1.52550259065622e-5,0.9999878282503549,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProvidencia rettgeri,15.365136896049371,3956.20770279459,0.003883804403190391,0.9969011802199184,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProvidencia spp,0.09822370658982237,4836.91387216458,2.030710266624326e-5,0.999983797276309,Ceftazidime_I,Species+Country+Gender+Age
SpeciesProvidencia stuartii,15.760893537961659,3956.207701628957,0.003983838748272028,0.9968213649780319,Ceftazidime_I,Species+Country+Gender+Age
"SpeciesProvidencia, non-speciated",15.52548875694973,3956.207721946148,0.003924336093584184,0.9968688408563875,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas aeruginosa,16.128670761740743,3956.2077004578136,0.004076800811007554,0.9967471925858727,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas alcaligenes,-0.4602679759196628,5594.903228847517,-8.226558299462714e-5,0.9999343615615172,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas alcaliphila,-0.9316094050002584,5594.9032289006655,-1.6651036968575217e-4,0.999867143947428,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas citronellolis,-0.2658240992942556,5594.903229238412,-4.7511831465660584e-5,0.9999620910432323,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas mendocina,-0.11101350119338554,5594.903228499253,-1.9841898359904826e-5,0.9999841684556426,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas monteilii,-0.22601239292654457,4320.890116443069,-5.230690594663783e-5,0.9999582651273409,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas mosselii,0.507991435479962,4805.86671020638,1.0570235633067466e-4,0.9999156617220003,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas nitroreducens,0.745484738298926,4400.034382973234,1.6942702565773585e-4,0.9998648167926917,Ceftazidime_I,Species+Country+Gender+Age
SpeciesPseudomonas otitidis,0.5321441285953733,4545.5610086390325,1.1706896631329129e-4,0.9999065924794428,Ceftazidime_I,Species+Country+Gender+Age
